userId,drinkid,score,timestamp
303,30100,5,1053302761
303,331,7,1053303318
303,10162,6,1053302840
303,20394,7,1053303081
303,30367,6,1053302764
303,245,7,1053303254
303,10967,10,1053303177
303,20600,6,1053302773
303,30281,2,1053302847
303,443,10,1053303213
303,11379,7,1053303232
303,20683,7,1053303274
303,30253,10,1053303076
303,122,10,1053303091
303,10849,10,1053303183
303,20140,10,1053303079
303,30329,10,1053303081
303,407,4,1053302834
303,10716,4,1053302799
303,21092,4,1053302823
303,30125,7,1053303095
303,92,10,1053303268
303,10635,10,1053302850
303,21165,6,1053302837
303,30011,10,1053303250
303,438,8,1053302804
303,10100,6,1053302830
303,20765,7,1053302769
303,30154,10,1053303260
303,489,7,1053302767
303,10018,6,1053303246
303,20225,6,1053303272
303,30056,10,1053303064
303,147,10,1053303264
303,10497,7,1053303235
303,20244,6,1053302756
303,30272,10,1053302810
303,316,6,1053302815
303,11607,10,1053303306
303,20525,8,1053303225
303,30388,8,1053303314
303,271,10,1053303217
303,11097,10,1053303341
303,20346,10,1053303210
303,30095,10,1053303204
303,301,7,1053303086
303,10072,10,1053303310
303,20809,7,1053303172
303,30323,8,1053303229
303,311,7,1053303200
303,10309,7,1053302977
303,20590,8,1053303222
303,30147,10,1053302932
304,496,10,881428344
304,10745,8,891173962
304,20334,8,881428370
304,30360,8,891173528
304,518,10,891173135
304,10156,8,913327439
304,20024,6,891174111
304,30188,8,896268435
304,260,8,881427991
304,11366,2,881428195
304,20590,10,911720227
304,30208,8,899026578
304,284,2,891174024
304,10646,10,881427812
304,20171,8,920884193
304,30296,8,947050233
304,391,10,880915450
304,11400,6,947131745
304,20769,10,891172978
304,30259,2,881428111
304,174,8,881428422
304,11034,6,881427846
304,21038,10,880915486
304,30046,8,929868738
304,205,6,891173670
304,11198,8,891173528
304,20260,8,891173670
304,30077,4,896006328
304,98,6,933714862
304,10643,8,891173670
304,20433,8,891173703
304,30113,6,936219523
304,138,10,891173384
304,10456,8,914400399
304,20205,8,891174024
304,30242,10,881232527
304,84,8,891173910
304,10861,8,891173047
304,21082,2,891173801
304,30033,8,918413027
304,381,10,891173194
304,10422,6,891173703
304,21133,8,882785680
304,30152,8,931811802
304,451,8,914132642
304,11550,8,897895513
304,20023,8,891173554
304,30121,10,891172881
304,119,10,897214277
304,11310,4,891172881
304,21014,8,891173336
304,30285,6,891173554
304,97,8,891173554
304,11008,10,891173001
304,20173,6,891173581
304,30103,10,891173460
304,23,10,891173528
304,11550,8,891173581
304,21159,8,897241738
304,30318,2,891173384
304,6,10,891173023
304,11417,10,891173070
304,20944,10,891173884
304,30200,8,891173316
304,28,8,891173435
304,11355,8,891173703
304,21086,8,891173994
304,30107,8,891173910
304,459,10,891173460
304,11520,10,891173095
304,21131,8,891173825
304,30070,10,891173910
304,391,8,947131768
304,11342,8,914400376
304,20773,8,881428022
304,30384,8,881428467
304,374,8,891173703
304,10353,8,891173643
304,20384,8,881428397
304,30301,8,881427846
304,121,8,881428195
304,11156,4,889952830
304,20632,6,881428467
304,30261,8,881428302
304,507,4,891173801
304,10547,6,881428022
304,20934,6,880248899
304,30270,8,945625667
304,115,8,891172958
304,10388,8,947131576
304,20902,10,891172903
304,30150,6,891173994
304,107,8,891174024
304,10673,8,891173962
304,20631,8,891173962
304,30145,8,891173884
304,52,8,891173435
304,11343,6,946450994
304,20439,4,921631986
304,30230,8,891173384
304,387,6,891173962
304,11102,8,881428302
304,21158,10,891172854
304,30029,10,891173884
304,455,6,891173643
304,11399,8,891173581
304,21021,8,891173173
304,30349,6,946442342
304,506,10,891173435
304,11523,10,891173173
304,20823,10,891173435
304,30174,8,891173435
304,308,10,891173884
304,11206,10,881232527
304,20650,8,891173460
304,30379,8,891173356
304,295,10,891173487
304,10804,10,891173047
304,20683,8,891174111
304,30315,10,891172958
304,375,10,891173317
304,10698,10,898641489
304,20717,8,891172829
304,30242,10,891172881
304,247,8,891173316
304,11062,8,920884238
304,20092,8,891173243
304,30230,8,891173739
304,70,10,883381189
304,11220,8,891173528
304,20703,8,891173739
304,30277,10,891173643
304,454,4,914132642
304,10216,10,891173487
304,20205,10,891173614
304,30245,10,891173554
304,362,4,891173614
304,10066,8,891173265
304,20323,10,891173581
304,30107,8,891173825
304,407,4,881428445
304,11374,6,881428397
304,20764,8,891173173
304,30076,10,910520724
304,217,6,891173528
304,10713,10,881233187
304,20914,8,878039260
304,30228,8,883951827
304,498,4,896092133
304,11136,8,891172783
304,20856,6,880248920
304,30008,8,883381154
304,13,6,920201225
304,10911,6,897214277
304,21065,8,897241738
304,30384,10,882058232
304,110,10,883381189
304,10861,4,891173614
304,21145,4,898420600
304,30023,8,887497626
304,430,10,891173614
304,10893,8,891172803
304,21147,8,896045740
304,30255,8,896268382
304,277,6,933167454
304,10767,8,922226435
304,20128,10,897788309
304,30134,8,894151027
304,1,4,883381221
304,11603,8,902694032
304,20833,6,911772309
304,30081,10,885216165
304,391,6,896006300
304,10523,10,899026579
304,20210,4,916237654
304,30362,8,916237634
304,496,6,919067410
304,10113,8,921631965
304,20372,6,910520625
304,30163,8,920201350
304,509,8,902745428
304,10669,8,914132669
304,20217,8,889952810
304,30182,10,902745302
304,215,8,913327469
304,11309,6,922377001
304,20803,6,920201251
304,30046,8,909345935
304,324,6,932987177
304,10030,4,918377374
304,21023,8,922233436
304,30376,10,918377374
304,372,8,918377405
304,10583,8,915381450
304,20456,8,931678000
304,30040,8,916237602
304,397,8,946615654
304,11091,6,918950826
304,21052,10,919592723
304,30301,6,945011519
304,507,8,934699093
304,10195,8,929868483
304,20557,8,945958412
304,30302,8,945833719
304,201,10,929868483
304,11415,6,945406668
304,20900,8,945235899
304,30083,4,935882092
304,378,4,944976444
304,10027,4,939522830
304,20021,6,941349536
304,30095,6,943179156
304,192,10,944976429
304,10633,10,944976364
304,21148,10,946216891
304,30208,8,891173173
305,70,7,1460136227
305,10434,7,1460222104
305,20077,9,1460136042
305,30221,6,1518197993
305,56,10,1460222250
305,10391,6,1460136295
305,20708,8,1460135569
305,30033,10,1460134079
305,36,10,1494259450
305,10833,8,1494246524
305,20177,10,1460304958
305,30275,8,1490211204
305,253,8,1512203859
305,11282,2,1460563682
305,20746,9,1460563751
305,30015,10,1460134084
305,502,7,1516132540
305,11530,7,1460135877
305,20957,10,1460135173
305,30083,7,1518198010
305,111,6,1518197885
305,10401,10,1460134079
305,20853,9,1460563461
305,30246,9,1460135336
305,20,10,1518197936
305,10881,8,1460563761
305,20495,8,1460136526
305,30174,6,1460136302
305,505,10,1460136231
305,11601,8,1491255664
305,20928,8,1518198036
305,30291,4,1490211400
305,422,6,1460136206
305,10987,5,1511719318
305,20219,5,1520341597
305,30349,10,1460135174
305,69,8,1460135378
305,11330,7,1460563729
305,21134,10,1460563758
305,30335,10,1460135760
305,346,9,1511718975
305,11305,5,1491242731
305,20766,10,1460135280
305,30017,7,1460964093
305,407,8,1518197850
305,10392,8,1460563812
305,21042,8,1494104090
305,30383,8,1460135277
305,5,10,1460135334
305,11253,9,1460136292
305,20573,4,1460366765
305,30307,10,1460134082
305,48,9,1490211290
305,10003,7,1518198067
305,20817,9,1460135276
305,30080,9,1516130791
305,77,10,1460135811
305,11413,8,1518198645
305,20510,8,1516130661
305,30018,8,1518768359
305,8,10,1463503095
305,11066,8,1460135744
305,20110,10,1518197910
305,30357,8,1518197105
305,267,10,1460135345
305,10773,10,1462397928
305,20637,8,1460366546
305,30205,5,1463437043
305,237,10,1516130775
305,10713,5,1490211148
305,20192,10,1460135175
305,30379,10,1460134091
305,168,9,1519551423
305,11075,6,1461856896
305,20014,8,1527848104
305,30337,7,1462474119
305,166,10,1460135283
305,11187,10,1460135663
305,20475,10,1460135381
305,30186,9,1460135352
305,288,10,1460135354
305,10442,10,1460135270
305,20416,8,1463335665
305,30316,8,1535280644
305,147,10,1460135296
305,10714,10,1460222189
305,20697,10,1460135167
305,30233,10,1460135294
305,389,10,1463503082
305,11068,10,1524998198
305,21105,10,1460221996
305,30076,7,1464676090
305,278,7,1460135792
305,10947,8,1518198580
305,21062,10,1460135620
305,30288,10,1460305704
305,130,8,1461700582
305,11572,10,1460366849
305,20021,10,1460135285
305,30379,9,1460135385
305,260,9,1527848118
305,10748,10,1463503090
305,20136,7,1516130793
305,30181,8,1460135347
305,326,10,1460135786
305,10896,10,1494272751
305,20305,7,1463788911
305,30386,10,1460221895
305,521,10,1460135851
305,10157,7,1490211301
305,20125,4,1460563747
305,30291,7,1518767888
305,55,3,1519831515
305,11486,9,1530817789
305,20515,5,1460366541
305,30300,6,1533113699
305,485,6,1518198078
305,10564,10,1460135948
305,20903,8,1495908511
305,30280,5,1460135974
305,186,5,1522360004
305,10675,6,1511719176
305,20722,7,1518198046
305,30163,8,1460135927
305,105,8,1460135609
305,10913,7,1460365965
305,20568,7,1518768025
305,30215,9,1460135537
305,66,10,1460135794
305,10290,5,1518859144
305,20855,10,1513199505
305,30238,8,1460135855
305,250,10,1518858297
305,11324,10,1524897941
305,20626,8,1519718081
305,30204,6,1460365953
305,355,10,1461945079
305,11079,10,1516131751
305,20467,10,1511719155
305,30040,8,1460366062
305,184,8,1460135344
305,11086,8,1461353224
305,20510,6,1518768014
305,30081,2,1519591487
305,265,10,1460365952
305,10841,10,1520341504
305,20140,10,1460222358
305,30003,10,1460564615
305,207,10,1519571072
305,11114,10,1460135273
305,20442,10,1460135547
305,30100,6,1518120448
305,462,8,1460366196
305,11602,10,1518768150
305,20041,10,1518858703
305,30382,7,1520341899
305,485,7,1460224138
305,10038,10,1460135333
305,20413,8,1494085249
305,30211,4,1511718989
305,11,9,1460225565
305,11141,10,1460225572
305,20180,10,1460365959
305,30178,9,1460224125
305,215,8,1518196166
305,11049,8,1511719000
305,20087,9,1518859007
305,30229,8,1460135654
305,529,10,1460136226
305,10096,9,1462546761
305,20563,10,1524898025
305,30003,10,1460135380
305,157,10,1524487985
305,10951,8,1494083411
305,20594,10,1460135748
305,30278,9,1460135144
305,265,10,1518120569
305,11057,10,1520341593
305,20828,9,1460306169
305,30077,7,1460365988
305,465,10,1460225538
305,10279,10,1460135785
305,21008,7,1522839771
305,30165,7,1531409707
305,249,10,1516132874
305,11433,10,1460135986
305,20658,7,1522614739
305,30028,6,1460303116
305,38,10,1460221956
305,11167,8,1460135784
305,21157,10,1493289636
305,30152,8,1460135999
305,65,10,1518768059
305,10042,6,1460304485
305,20195,10,1460135663
305,30178,5,1518198024
305,273,8,1516130674
305,10643,10,1460221953
305,20334,8,1518198034
305,30310,10,1491242279
305,62,10,1495908577
305,10372,8,1511719856
305,20858,5,1461944891
305,30161,10,1460135782
305,160,6,1534613248
305,11395,8,1518198622
305,20284,6,1520889135
305,30167,8,1460227635
305,336,10,1460221985
305,10227,7,1527234349
305,20807,9,1460302550
305,30228,9,1516462785
305,52,8,1524897911
305,11459,6,1460303117
305,20623,10,1494163583
305,30369,7,1460135170
305,303,6,1460303377
305,10790,7,1460303109
305,21197,9,1460303017
305,30209,8,1460135342
305,38,9,1518858976
305,10550,4,1520024306
305,20617,8,1460303129
305,30251,8,1518198177
305,311,7,1534715960
305,10302,7,1516132643
305,21187,8,1460303404
305,30279,6,1460303465
305,453,9,1460324015
305,10643,10,1460135844
305,20682,6,1518198357
305,30023,8,1460135856
305,259,10,1464298261
305,11315,10,1460135293
305,20222,10,1464428743
305,30381,9,1460838699
305,276,8,1460303255
305,11559,8,1460136554
305,20827,6,1460302558
305,30361,7,1518197933
305,155,7,1460135945
305,10275,6,1460303034
305,21017,10,1460135409
305,30063,7,1460303546
305,478,6,1518198391
305,10974,8,1460135764
305,20621,10,1460135301
305,30152,9,1460222154
305,73,7,1461792662
305,11471,10,1460135847
305,20406,10,1460135166
305,30158,6,1460302556
305,203,10,1460135607
305,10521,10,1460136223
305,20771,6,1460303066
305,30058,8,1460303570
305,325,6,1460366319
305,10367,9,1460303292
305,20791,9,1460303447
305,30011,6,1460225561
305,149,6,1535125306
305,11609,9,1520706850
305,20865,10,1516132019
305,30157,6,1518858325
305,149,10,1460226423
305,10102,7,1460303517
305,20957,6,1460303007
305,30043,8,1518198649
305,298,8,1519637545
305,11010,2,1462473901
305,20931,9,1494083551
305,30271,10,1516132323
305,263,9,1524488097
305,10875,10,1460135291
305,20298,8,1460136348
305,30002,10,1491172195
305,204,9,1490554821
305,11039,10,1460222005
305,20426,10,1520024699
305,30245,7,1494083620
305,166,6,1460303370
305,10754,10,1516131922
305,20966,10,1520024674
305,30257,8,1516132508
305,22,8,1531409729
305,11034,8,1460303161
305,21090,6,1511719270
305,30157,6,1460136253
305,112,5,1460303788
305,10223,5,1535183790
305,21103,8,1460303213
305,30298,6,1490298147
305,168,8,1460366151
305,11135,6,1520707055
305,21084,10,1460136224
305,30375,9,1519494384
305,403,8,1461353185
305,10190,3,1511718642
305,20682,6,1534613240
305,30333,8,1460366266
305,43,10,1519639479
305,11377,7,1518767943
305,20002,9,1519506580
305,30196,9,1460304453
305,309,9,1460135619
305,11071,10,1463335526
305,20839,8,1460227548
305,30243,8,1527886332
305,359,10,1460221976
305,10377,6,1460365899
305,20378,9,1460302952
305,30258,5,1460136256
305,296,10,1460222060
305,10706,10,1460135803
305,20060,7,1460136024
305,30276,8,1460222026
305,369,10,1460135651
305,10518,7,1460303125
305,21015,8,1460303105
305,30190,8,1460303278
305,219,5,1520284858
305,10305,10,1460222173
305,20940,8,1460304542
305,30172,8,1460303834
305,403,9,1518716700
305,10063,6,1464675022
305,20258,8,1518198360
305,30334,5,1516132287
305,514,10,1460135199
305,11409,10,1460135627
305,20324,10,1460135367
305,30125,7,1460303179
305,531,8,1460366310
305,11073,7,1460136894
305,20902,8,1520285010
305,30140,6,1460136668
305,486,7,1460136691
305,10577,8,1460137010
305,20292,10,1460135795
305,30017,10,1513198994
305,107,5,1460136471
305,10191,10,1460136787
305,20174,6,1460136731
305,30185,10,1460221977
305,470,10,1524599281
305,10364,9,1460135171
305,20187,10,1460136687
305,30306,7,1460135428
305,258,6,1460222185
305,10494,6,1460137412
305,20690,9,1460135189
305,30041,8,1520462154
305,50,8,1460137192
305,10207,7,1460136926
305,21135,8,1519561930
305,30123,8,1460366268
305,437,8,1460135919
305,10193,6,1516130709
305,20844,8,1460136763
305,30286,10,1519561964
305,471,9,1460303376
305,10190,6,1460303315
305,20080,6,1460136770
305,30061,9,1460136737
305,329,8,1460136755
305,10851,6,1518198399
305,20529,8,1531084224
305,30385,10,1460136664
305,509,8,1460135616
305,10633,7,1463503067
305,20852,10,1461875290
305,30178,7,1520520727
305,30,8,1516462685
305,11381,7,1460302579
305,20349,7,1460136657
305,30310,10,1460136738
305,414,5,1494083634
305,10179,10,1460304582
305,20740,10,1460135858
305,30123,8,1525031014
305,205,10,1516462883
305,11400,6,1460136822
305,20483,9,1460137045
305,30055,6,1460136824
305,236,7,1460135196
305,11523,10,1519593027
305,20964,6,1460303363
305,30153,6,1460136773
305,253,9,1535488177
305,11562,7,1519494391
305,20544,7,1460137242
305,30086,8,1518198724
305,31,10,1460135958
305,10475,8,1460304634
305,20321,9,1460137328
305,30353,10,1460134085
305,1,8,1460136209
305,10946,8,1460137685
305,20961,9,1518197989
305,30105,7,1518198907
305,126,7,1464434507
305,11124,8,1460136917
305,20771,7,1460136949
305,30065,10,1460135747
305,341,6,1460136726
305,10257,8,1460136910
305,20231,7,1460137190
305,30028,5,1460366816
305,247,8,1460134115
305,11427,6,1520706872
305,20986,10,1460135832
305,30105,6,1460136674
305,423,6,1518199057
305,11106,5,1460136367
305,20927,10,1460137466
305,30251,7,1460135869
305,390,5,1460137172
305,10271,6,1460303697
305,20505,8,1460137207
305,30077,6,1460136820
305,437,10,1460135298
305,10320,6,1518198737
305,21115,6,1460136729
305,30104,10,1460137486
305,371,10,1494084068
305,11093,10,1494083628
305,20560,7,1518198773
305,30094,10,1460136679
305,147,6,1460136665
305,10402,9,1460136352
305,20408,8,1460136944
305,30046,6,1460137020
305,464,9,1518198937
305,10225,10,1460136834
305,20079,10,1494084333
305,30360,8,1519494303
305,522,10,1463503071
305,10107,5,1518198802
305,20302,10,1460137656
305,30269,10,1518199066
305,392,8,1460304830
305,10859,7,1518198780
305,20059,10,1460135642
305,30182,8,1518731003
305,247,8,1494084460
305,10631,8,1518197820
305,20997,8,1460305894
305,30160,6,1460136769
305,453,8,1460136761
305,11314,10,1460221997
305,20297,10,1460135805
305,30162,10,1460137461
305,463,10,1460135920
305,11000,6,1518198408
305,20536,5,1518198836
305,30213,8,1460137223
305,66,9,1460222144
305,10855,8,1460137439
305,20893,8,1460662252
305,30329,8,1460136907
305,58,8,1460137125
305,10440,5,1460304048
305,20215,5,1460136883
305,30371,10,1518811499
305,326,5,1460136943
305,11184,5,1460137012
305,20014,6,1463503220
305,30306,7,1460137427
305,369,8,1460136717
305,11344,8,1518198917
305,20606,10,1460137057
305,30137,9,1460302996
305,320,8,1460135862
305,10667,4,1518198697
305,20476,10,1460137048
305,30049,9,1498488025
305,130,7,1460135886
305,11176,10,1460137059
305,20968,8,1460137516
305,30324,8,1460563969
305,332,5,1460564491
305,11519,7,1535492086
305,20435,8,1518198395
305,30064,9,1460963990
305,388,6,1460563887
305,11104,10,1460135375
305,21151,8,1460964124
305,30047,9,1495907230
305,331,8,1460303748
305,11360,6,1460963941
305,20552,10,1460222316
305,30062,10,1460134111
305,394,8,1460135808
305,10749,8,1460564107
305,20486,6,1460134106
305,30154,6,1518198364
305,113,8,1460564213
305,10385,8,1460222190
305,20311,8,1460303567
305,30279,10,1518811444
305,298,9,1460135997
305,11579,6,1460303600
305,20117,8,1460304870
305,30177,7,1460303270
305,215,7,1460304610
305,11485,4,1460366289
305,20275,8,1518198815
305,30161,4,1460366086
305,517,10,1460222264
305,11131,5,1460303945
305,20871,9,1460135965
305,30317,5,1518198389
305,25,8,1460136304
305,10044,6,1460366386
305,20791,8,1460303544
305,30386,7,1518198757
305,102,7,1460306097
305,10450,1,1518197698
305,21039,6,1460304577
305,30041,8,1460303444
305,93,8,1460564209
305,11229,6,1460304590
305,20935,8,1460564447
305,30026,9,1460303873
305,80,8,1460304885
305,10736,6,1520341535
305,20942,6,1518173135
305,30277,7,1460222341
305,132,6,1460303663
305,10726,10,1460564299
305,20712,4,1518198380
305,30202,10,1460135780
305,215,6,1460303366
305,11332,8,1519561987
305,20973,8,1460366138
305,30362,10,1460135329
305,310,8,1519891298
305,10709,8,1460366188
305,20646,9,1460305716
305,30140,9,1460365634
305,11,8,1520352605
305,11179,10,1460306060
305,20878,10,1460303548
305,30376,8,1460564040
305,449,3,1460564004
305,11442,9,1460365912
305,20656,5,1463503217
305,30124,1,1463503215
305,3,7,1460303280
305,10562,8,1460304539
305,20164,5,1460135836
305,30004,10,1460304495
305,488,7,1460564316
305,11344,9,1460135562
305,20120,9,1460366788
305,30313,6,1460136037
305,529,10,1460135804
305,10719,6,1460366113
305,20070,5,1460366341
305,30384,7,1518858776
305,259,9,1460136589
305,10270,8,1519494337
305,21045,6,1460564140
305,30065,10,1519494251
305,390,4,1460303701
305,10990,8,1460303746
305,20207,8,1460222301
305,30088,8,1460366067
305,120,10,1460222140
305,11059,6,1518198403
305,20302,7,1460135751
305,30101,10,1460564101
305,158,5,1460564044
305,11051,10,1460304980
305,20683,8,1460366201
305,30243,6,1460135873
305,236,8,1460304042
305,10788,7,1460563889
305,20273,9,1460135606
305,30353,6,1460564134
305,358,6,1460136597
305,11143,6,1460366218
305,20961,8,1460303575
305,30141,4,1460564021
305,415,8,1460135414
305,11286,6,1460306068
305,20940,10,1460563900
305,30091,10,1460135960
305,356,5,1519506679
305,10552,5,1460303957
305,20409,6,1460365746
305,30033,10,1460135536
305,75,7,1460303041
305,10228,7,1460366158
305,21059,5,1460366125
305,30214,8,1460306056
305,45,5,1460303853
305,10201,1,1531480432
305,20453,8,1460564104
305,30082,7,1460303277
305,349,9,1460136232
305,10689,10,1460135413
305,20678,7,1460135612
305,30366,7,1460366017
305,277,10,1460564166
305,11073,9,1460136524
305,20866,8,1460366487
305,30334,8,1460964137
305,483,6,1461945549
305,10163,10,1460303909
305,21075,7,1460304467
305,30200,8,1460222142
305,308,7,1460135995
305,10709,10,1460303337
305,20622,10,1460135955
305,30099,6,1460134878
305,365,5,1460134934
305,10260,6,1460303780
305,20231,8,1513199649
305,30146,7,1460222374
305,323,7,1460366614
305,10946,5,1460134932
305,20369,4,1460134157
305,30091,6,1460134130
305,461,6,1460134192
305,10642,7,1460134469
305,20546,10,1460134128
305,30287,9,1534613120
305,204,9,1524812262
305,10643,7,1518198315
305,20997,8,1518198433
305,30336,8,1535183821
305,515,7,1460134165
305,10386,7,1460366117
305,20007,8,1460134782
305,30079,5,1460134956
305,415,7,1460134914
305,11581,6,1460134123
305,20519,6,1460134466
305,30202,7,1460134222
305,158,4,1460134155
305,10228,8,1460134943
305,20172,6,1460134883
305,30076,4,1520444419
305,431,6,1519551278
305,11151,6,1460134160
305,20788,7,1460223585
305,30194,8,1460134184
305,318,10,1522099191
305,11527,9,1533043577
305,20441,6,1460134242
305,30254,6,1460134123
305,465,8,1518768278
305,10816,9,1461353230
305,20674,8,1460134224
305,30334,6,1511719886
305,116,10,1537354985
305,11236,10,1462192645
305,20028,7,1519560242
305,30302,1,1518197696
305,210,6,1519591667
305,11366,9,1494085428
305,20898,6,1534716084
305,30226,7,1535145839
305,415,8,1512203731
305,11336,9,1494169748
305,20722,8,1518198307
305,30219,6,1518198335
305,427,9,1490211220
305,10256,7,1530817805
305,20654,9,1534633433
305,30193,8,1518198605
305,535,6,1518767976
305,11150,5,1519393119
305,20966,6,1521100564
305,30276,5,1531480381
305,70,10,1532877841
306,11421,4,1518327186
306,20992,6,1518380629
306,30275,6,1518380248
306,222,6,1518380619
306,10711,6,1518380179
306,21025,6,1518380206
306,30154,6,1518380999
306,380,7,1518380761
306,10373,7,1518380283
306,20444,8,1518327242
306,30110,8,1518380565
306,490,8,1518380209
306,11217,4,1518327128
306,20533,7,1518380959
306,30092,6,1518381034
306,124,7,1518380212
306,10040,6,1518380981
306,20659,6,1518380356
306,30162,4,1518380150
306,231,5,1518381028
306,11300,10,1518327422
306,20785,8,1518380159
306,30363,7,1518380225
306,533,4,1518381116
306,10861,6,1518380996
306,20761,7,1518380281
306,30383,6,1518380295
306,162,6,1518381046
306,11085,10,1518326983
306,20847,7,1518380670
306,30252,6,1518381102
306,523,5,1518380735
306,10821,4,1518380408
306,20517,6,1518380748
306,30173,8,1518380199
306,506,10,1518327411
306,10164,6,1518381229
306,20540,5,1518380938
306,30284,4,1518380584
306,334,7,1518380961
306,10190,6,1518380544
306,20237,6,1518380221
306,30147,7,1518380661
306,411,6,1518380533
306,11567,4,1518380427
306,21116,8,1518380154
306,30207,6,1518380802
306,504,7,1518380659
306,10458,5,1518327296
306,20155,8,1518380146
306,30368,8,1518380305
306,180,6,1518380865
306,10188,4,1518327261
306,20057,6,1518381075
306,30348,8,1518380156
306,387,7,1518380455
306,11024,8,1518380548
306,20507,6,1518380598
306,30126,7,1518380770
306,40,7,1518380521
306,10980,10,1518327397
306,20415,8,1518327372
306,30355,8,1518380152
306,264,6,1518327312
306,11595,4,1518327196
306,20129,8,1518380586
306,30332,6,1518380445
306,530,8,1518380332
306,10437,5,1518380322
306,20422,7,1518380945
306,30170,6,1518381015
306,423,6,1518380204
306,11462,8,1518380216
306,20993,9,1518380553
306,30299,8,1518380448
306,280,6,1518380725
306,10001,6,1518380574
306,20546,4,1518327323
306,30300,6,1518381003
306,296,6,1518380421
306,10970,6,1518380804
306,20234,8,1518380314
306,30243,10,1518380228
306,6,8,1518380200
306,10183,7,1518380730
306,20660,9,1518381248
306,30230,4,1518327167
306,267,6,1518380163
306,11128,7,1518380518
306,20381,5,1518380888
306,30086,6,1518380372
306,458,5,1518380603
306,11103,8,1518380219
306,20810,6,1518327275
306,30107,8,1518380392
306,230,7,1518380792
306,10908,5,1518380909
306,20292,6,1518380883
306,30056,8,1518327380
306,212,8,1518380293
306,10585,7,1518380859
306,20369,7,1518327218
306,30305,7,1518380898
306,27,8,1518380328
306,10251,8,1518327356
306,20190,5,1518380526
306,30156,6,1518327021
306,262,7,1518381253
306,11404,8,1518380703
306,20142,8,1518380362
306,30038,8,1518327001
306,148,7,1518327334
307,11466,8,1186160893
307,20859,5,1186161482
307,30253,7,1186161652
307,73,5,1186161010
307,10406,9,1186087665
307,21112,6,1186410788
307,30371,8,1186084466
307,459,5,1189457112
307,10761,4,1186162078
307,20487,4,1186162409
307,30313,5,1186172544
307,237,3,1186162274
307,10801,7,1186160917
307,20521,4,1186161053
307,30242,8,1186160966
307,147,9,1186160949
307,10513,6,1186161410
307,20462,5,1186086548
307,30142,7,1186161936
307,147,4,1186173251
307,10980,7,1186086639
307,20104,7,1186086089
307,30106,9,1186087030
307,223,6,1186161576
307,10805,7,1186087165
307,20353,7,1186161426
307,30051,5,1186086587
307,336,6,1186085751
307,10670,4,1186085932
307,20437,4,1186411488
307,30196,4,1186411478
307,386,4,1186087548
307,11034,3,1186161857
307,20787,5,1186160959
307,30253,7,1189457547
307,36,8,1186162457
307,10404,5,1227538428
307,20590,1,1186161908
307,30156,5,1186163251
307,285,3,1186163149
307,11048,5,1186161045
307,20041,3,1186257538
307,30376,8,1186086542
307,211,4,1186085697
307,11049,8,1186161445
307,20895,6,1186162419
307,30248,5,1186160994
307,103,6,1186161612
307,11074,3,1186162086
307,20625,7,1186161035
307,30182,1,1186162269
307,15,7,1186160883
307,11585,7,1186161585
307,20247,3,1186173147
307,30001,4,1186163076
307,373,8,1203528213
307,10347,4,1186161022
307,20187,9,1186088034
307,30026,9,1186088053
307,473,6,1186162123
307,10688,7,1186161582
307,20487,3,1186161060
307,30168,3,1186085618
307,287,8,1186084464
307,10827,7,1233346434
307,20222,9,1211305254
307,30360,8,1186088040
307,297,6,1227538399
307,10725,6,1186160981
307,20781,3,1186160996
307,30266,4,1186162412
307,202,4,1186161849
307,10349,2,1186160946
307,21073,4,1186084446
307,30293,6,1186084482
307,534,5,1186084579
307,10097,4,1186086379
307,20941,8,1186087300
307,30046,4,1186087471
307,27,7,1186087590
307,10523,3,1186173026
307,20021,2,1227538408
307,30311,2,1186161733
307,414,6,1186162639
307,11119,6,1189456997
307,21135,1,1186162451
307,30351,6,1186160880
307,456,2,1186161770
307,10478,3,1186172905
307,20955,7,1187383664
307,30289,4,1186160992
307,165,2,1215657412
307,10703,4,1186173005
307,20505,5,1186173076
307,30375,4,1186161792
307,335,5,1186162607
307,10741,9,1186160910
307,20933,5,1186162042
307,30119,6,1186162748
307,213,4,1186161019
307,10169,7,1189455304
307,20563,6,1186161898
307,30130,6,1186161574
307,431,9,1186161647
307,10368,4,1186163068
307,20645,1,1186087094
307,30184,4,1186161387
307,137,4,1186161012
307,11239,8,1186084593
307,20801,5,1186160891
307,30301,6,1186160889
307,408,8,1186085959
307,11407,9,1186088046
307,20333,5,1186161562
307,30373,6,1186086099
307,294,5,1186161902
307,10287,6,1186160989
307,20200,6,1186160944
307,30268,5,1186085259
307,293,8,1193663295
307,11625,4,1186160954
307,20455,10,1189457600
307,30083,3,1186085086
307,31,5,1186161579
307,11319,6,1186087752
307,20708,3,1186162403
307,30354,3,1186162414
307,85,6,1189456315
307,11038,2,1186160977
307,20509,6,1186161528
307,30352,4,1186411440
307,194,8,1186087476
307,10532,5,1186162126
307,20370,4,1186161496
307,30365,4,1186172278
307,519,5,1186162844
307,11256,2,1186172725
307,20951,9,1186160985
307,30098,1,1186258792
307,176,4,1186163246
307,11236,7,1197475173
307,20277,8,1198680625
307,30042,8,1198813463
307,174,8,1186085192
307,10949,6,1186162190
307,20232,8,1200150332
307,30380,10,1186161447
307,169,8,1194121098
307,11230,7,1186084299
307,20470,6,1186161871
